,Date,Home,HomeP,Away,AwayP,HomeD,AwayD
128,07-11-2025 20:00,Milwaukee Bucks,126,Chicago Bulls,110,"[['Green A.', ""35'"", '6', '4', '5'], ['Rollins R.', ""31'"", '20', '6', '4'], ['Antetokounmpo G.', ""37'"", '41', '15', '9'], ['Trent G.', ""23'"", '5', '3', '0'], ['Turner M.', ""31'"", '23', '8', '0'], ['Kuzma K.', ""28'"", '11', '8', '1'], ['Anthony C.', ""22'"", '11', '2', '5'], ['Portis B.', ""20'"", '7', '5', '2'], ['Coffey A.', ""10'"", '2', '2', '1'], ['Sims', ""4'"", '0', '0', '0']]","[['Josh Giddey', ""35'"", '16', '7', '14'], ['Tre Jones', ""29'"", '17', '5', '4'], ['Buzelis M.', ""36'"", '20', '8', '3'], ['I.Okoro', ""17'"", '6', '4', '0'], ['Vucevic N.', ""31'"", '16', '6', '1'], ['Patrick Williams', ""23'"", '6', '6', '0'], ['Kevin Huerter', ""23'"", '13', '3', '5'], ['Ayo Dosunmu', ""20'"", '7', '0', '3'], ['Jalen Smith', ""17'"", '7', '5', '3'], ['Dalen Terry', ""5'"", '2', '1', '1'], ['Julian Phillips', ""4'"", '0', '0', '0']]"
129,07-11-2025 20:00,Minnesota Timberwolves,137,Utah Jazz,97,"[['Edwards A.', ""26'"", '37', '5', '1'], ['DiVincenzo', ""21'"", '3', '6', '2'], ['McDaniels J.', ""27'"", '22', '7', '1'], ['Randle', ""26'"", '19', '10', '12'], ['Gobert R.', ""29'"", '8', '9', '2'], ['Reid N.', ""24'"", '5', '4', '3'], ['Clark J.', ""20'"", '6', '1', '2'], ['Conley M.', ""17'"", '5', '1', '2'], ['Dillingham R.', ""11'"", '8', '2', '1'], ['Beringer', ""9'"", '6', '3', '0'], ['Miller L.', ""9'"", '6', '3', '0'], ['Hyland B.', ""9'"", '12', '1', '3'], ['Ingles J.', ""9'"", '0', '0', '3'], ['Johnny Juzang', ""5'"", '0', '0', '0']]","[['Collier I.', ""26'"", '10', '0', '3'], ['Keyonte George', ""26'"", '18', '4', '2'], ['Markkanen L.', ""21'"", '12', '2', '2'], ['Svi Mykhailiuk', ""18'"", '6', '2', '2'], ['Nurkic J.', ""19'"", '3', '4', '4'], ['Bailey A.', ""24'"", '12', '6', '3'], ['Brice Sensabaugh', ""23'"", '5', '0', '3'], ['Filipowski K.', ""22'"", '9', '10', '2'], ['Taylor Hendricks', ""17'"", '4', '2', '1'], ['Clayton W.', ""12'"", '4', '3', '2'], ['Anderson K.', ""12'"", '8', '4', '4'], ['Williams C.', ""10'"", '5', '1', '0'], ['Harkless E.', ""7'"", '1', '1', '0'], ['Love K.', ""3'"", '0', '1', '0']]"
130,07-11-2025 22:00,Denver Nuggets,129,Golden State Warriors,104,"[['Braun C.', ""32'"", '12', '7', '4'], ['Murray J.', ""31'"", '23', '4', '8'], ['Cameron Johnson', ""25'"", '0', '1', '4'], ['Gordon A.', ""24'"", '18', '3', '1'], ['Jokic N.', ""28'"", '26', '9', '9'], ['Watson P.', ""24'"", '10', '3', '1'], ['Hardaway T.', ""19'"", '7', '3', '2'], ['Bruce Brown', ""18'"", '6', '1', '1'], ['Valanciunas J.', ""16'"", '16', '6', '1'], ['Strawther J. L.', ""7'"", '4', '1', '0'], ['Pickett J.', ""5'"", '0', '2', '3'], ['Jones S.', ""4'"", '2', '0', '0'], ['Tyson H.', ""4'"", '0', '1', '0'], ['Nnaji Z.', ""4'"", '5', '0', '0']]","[['Podziemski B.', ""25'"", '7', '2', '3'], ['Moody M.', ""19'"", '2', '3', '3'], ['Butler J.', ""31'"", '16', '3', '3'], ['Kuminga J.', ""27'"", '6', '7', '3'], ['Green D.', ""26'"", '17', '6', '4'], ['Pat Spencer', ""23'"", '10', '6', '5'], ['Q·Post', ""20'"", '14', '3', '1'], ['Hield B.', ""20'"", '8', '0', '0'], ['Richard W.', ""19'"", '12', '3', '2'], ['Jackson-Davis T.', ""19'"", '9', '7', '3'], ['Santos G.', ""6'"", '1', '4', '0'], ['Payton G.', ""6'"", '2', '2', '1']]"
131,07-11-2025 22:00,Sacramento Kings,101,Oklahoma City Thunder,132,"[['Zach LaVine', ""29'"", '9', '2', '2'], ['Schroder D.', ""25'"", '2', '2', '8'], ['Westbrook R.', ""35'"", '24', '6', '9'], ['DeMar DeRozan', ""29'"", '18', '5', '3'], ['D.Eubanks', ""24'"", '16', '1', '0'], ['Raynaud M.', ""24'"", '8', '10', '1'], ['Malik Monk', ""24'"", '15', '3', '1'], ['N. Clifford', ""17'"", '0', '3', '2'], ['Keon Ellis', ""12'"", '3', '1', '0'], ['Carter D.', ""5'"", '2', '1', '1']]","[['Mitchell A.', ""31'"", '18', '5', '10'], ['Shai Gilgeous-Alexander', ""29'"", '30', '1', '3'], ['Cason Wallace', ""27'"", '15', '2', '2'], ['Chet Holmgren', ""21'"", '10', '7', '1'], ['Isaiah Hartenstein', ""31'"", '33', '19', '3'], ['Isaiah Joe', ""28'"", '14', '6', '1'], ['Alex Caruso', ""22'"", '3', '2', '5'], ['Jaylin Williams', ""21'"", '6', '3', '1'], ['Ousmane Dieng', ""17'"", '3', '5', '1'], ['Youngblood C.', ""8'"", '0', '0', '0'], ['Barnhizer B.', ""4'"", '0', '2', '0']]"
132,08-11-2025 19:00,Washington Wizards,105,Dallas Mavericks,111,"[['C.J. McCollum', ""33'"", '25', '6', '2'], ['Johnson T.', ""26'"", '9', '9', '0'], ['George K.', ""29'"", '10', '2', '3'], ['Justin Champagnie', ""12'"", '0', '5', '0'], ['Sarr A.', ""31'"", '17', '6', '5'], ['Whitmore C.', ""29'"", '19', '3', '0'], ['Carrington C.', ""28'"", '9', '3', '2'], ['Corey Kispert', ""24'"", '4', '1', '2'], ['Bagley M.', ""17'"", '10', '5', '1'], ['Malaki Branham', ""10'"", '2', '4', '2']]","[['Max Christie', ""31'"", '12', '7', '2'], [""D'Angelo Russell"", ""17'"", '6', '2', '1'], ['Paul Washington Jr.', ""37'"", '14', '9', '5'], ['Flagg C.', ""34'"", '12', '7', '6'], ['Daniel Gafford', ""19'"", '8', '5', '0'], ['Naji Marshall', ""31'"", '30', '8', '2'], ['Brandon Williams', ""26'"", '14', '2', '6'], ['Cisse M.', ""19'"", '5', '9', '1'], ['Jaden Hardy', ""14'"", '8', '1', '0'], ['Nembhard R.', ""8'"", '0', '0', '2'], ['Dwight Powell', ""6'"", '2', '1', '1']]"
133,08-11-2025 19:30,Philadelphia 76ers,130,Toronto Raptors,120,"[['Tyrese Maxey', ""43'"", '31', '4', '7'], ['VJ Edgecombe', ""36'"", '11', '7', '4'], ['Trendon Watford', ""37'"", '20', '17', '10'], ['Kelly Oubre Jr', ""37'"", '19', '4', '1'], ['Joel Embiid', ""26'"", '29', '6', '4'], ['Quentin Grimes', ""28'"", '13', '2', '2'], ['Andre Drummond', ""16'"", '4', '8', '1'], ['Edwards J.', ""7'"", '3', '2', '1'], ['Bona Adem', ""6'"", '0', '2', '0'], ['Jabari Walker', ""5'"", '0', '2', '1']]","[['Immanuel Quickley', ""36'"", '22', '6', '6'], ['RJ Barrett', ""34'"", '22', '3', '6'], ['Brandon Ingram', ""37'"", '21', '8', '5'], ['Ochai Agbaji', ""15'"", '0', '2', '0'], ['Scottie Barnes', ""32'"", '18', '5', '4'], ['Shead J.', ""24'"", '9', '3', '5'], ['Murray-Boyles C.', ""22'"", '12', '7', '1'], ['Mamukelashvili S.', ""17'"", '10', '3', '2'], ['Gradey Dick', ""12'"", '3', '1', '0'], ['Walter J.', ""11'"", '3', '0', '0'], ['Battle J.', ""1'"", '0', '0', '0']]"
134,08-11-2025 20:00,Atlanta Hawks,122,Los Angeles Lakers,102,"[['Keaton Wallace', ""36'"", '14', '2', '7'], ['Dyson Daniels', ""36'"", '10', '8', '13'], ['Mouhamed Gueye', ""34'"", '21', '7', '7'], ['Risacher Z.', ""27'"", '19', '1', '4'], ['Onyeka Okongwu', ""32'"", '12', '8', '4'], ['Newell A.', ""27'"", '17', '5', '0'], ['Krejci V.', ""24'"", '17', '3', '1'], ['Houstan C.', ""19'"", '8', '2', '1'], ['Toppin J.', ""3'"", '4', '1', '0'], ['Dante N.', ""2'"", '0', '0', '0']]","[['Doncic L.', ""27'"", '22', '5', '11'], ['Marcus Smart', ""21'"", '5', '0', '2'], ['Jake LaRavia', ""23'"", '13', '5', '2'], ['Hachimura R.', ""23'"", '8', '2', '0'], ['Deandre Ayton', ""20'"", '11', '5', '0'], ['J.Vanderbilt', ""28'"", '12', '18', '2'], ['Knecht D.', ""25'"", '14', '4', '1'], ['Nick Smith Jr.', ""23'"", '3', '1', '2'], ['James Jr. B.', ""18'"", '9', '2', '2'], ['Hayes J.', ""17'"", '4', '3', '0'], ['Kleber M.', ""14'"", '1', '2', '1']]"
135,08-11-2025 20:00,Cleveland Cavaliers,128,Chicago Bulls,122,"[['D.Mitchell', ""35'"", '29', '6', '6'], ['Tyson J.', ""31'"", '17', '7', '3'], ['E.Mobley', ""34'"", '24', '8', '5'], ['Hunter D.', ""30'"", '29', '4', '2'], ['Jarrett Allen', ""25'"", '11', '3', '2'], ['S.Merrill', ""28'"", '8', '2', '8'], ['Lonzo Ball', ""22'"", '2', '4', '4'], ['D.Wade', ""19'"", '2', '3', '0'], ['Proctor T.', ""13'"", '6', '2', '1'], ['Porter C.', ""4'"", '0', '0', '1']]","[['Josh Giddey', ""33'"", '15', '9', '6'], ['Tre Jones', ""30'"", '17', '6', '4'], ['I.Okoro', ""33'"", '19', '4', '3'], ['Buzelis M.', ""18'"", '4', '4', '0'], ['Vucevic N.', ""29'"", '9', '5', '4'], ['Kevin Huerter', ""29'"", '15', '3', '3'], ['Ayo Dosunmu', ""23'"", '14', '3', '1'], ['Patrick Williams', ""23'"", '11', '1', '2'], ['Jalen Smith', ""19'"", '18', '11', '4'], ['Julian Phillips', ""4'"", '0', '3', '0']]"
136,08-11-2025 20:00,Miami Heat,136,Portland Trail Blazers,131,"[['Powell N.', ""30'"", '22', '2', '3'], ['Mitchell D.', ""26'"", '11', '2', '7'], ['Wiggins A.', ""33'"", '15', '3', '1'], ['Larsson P.', ""27'"", '16', '1', '5'], ['Ware K.', ""23'"", '9', '12', '1'], ['Jovic N.', ""31'"", '29', '9', '7'], ['Jaquez Jr. J.', ""29'"", '14', '12', '7'], ['Smith D.', ""22'"", '13', '5', '6'], ['Fontecchio S.', ""18'"", '7', '1', '0'], ['Jakucionis K.', ""8'"", '0', '0', '0']]","[['Jrue Holiday', ""35'"", '18', '9', '13'], ['Shaedon Sharpe', ""28'"", '21', '9', '1'], ['Toumani Camara', ""39'"", '13', '7', '1'], ['Deni Avdija', ""37'"", '33', '11', '8'], ['Donovan Clingan', ""21'"", '13', '7', '0'], ['Kris Murray', ""22'"", '6', '3', '1'], ['Jerami Grant', ""22'"", '18', '3', '4'], ['Sidy Cissoko', ""17'"", '3', '2', '0'], ['Duop Reath', ""12'"", '6', '3', '0'], ['Robert Williams III', ""7'"", '0', '3', '1']]"
137,08-11-2025 20:00,San Antonio Spurs,126,New Orleans Pelicans,119,"[['Stephon Castle', ""35'"", '14', '4', '14'], [""De'Aaron Fox"", ""31'"", '24', '3', '3'], ['Devin Vassell', ""33'"", '16', '2', '0'], ['Harrison Barnes', ""28'"", '15', '2', '0'], ['Victor Wembanyama', ""32'"", '18', '18', '3'], ['Julian Champagnie', ""26'"", '14', '1', '2'], ['Jeremy Sochan', ""20'"", '10', '3', '3'], ['Keldon Johnson', ""20'"", '12', '8', '4'], ['L.Waters III', ""10'"", '3', '1', '2'], ['Bryant C.', ""6'"", '0', '1', '0']]","[['Jones H.', ""38'"", '15', '3', '4'], ['Fears J.', ""31'"", '18', '3', '3'], ['Murphy T.', ""38'"", '41', '9', '3'], ['Bey S.', ""30'"", '10', '2', '4'], ['Looney K.', ""17'"", '5', '6', '0'], ['Queen D.', ""25'"", '13', '5', '8'], ['Peavy M.', ""18'"", '0', '5', '0'], ['Hawkins J.', ""18'"", '5', '0', '0'], ['Alvarado J.', ""17'"", '8', '2', '5'], ['Matkovic K.', ""9'"", '4', '5', '0']]"
138,08-11-2025 21:00,Denver Nuggets,117,Indiana Pacers,100,"[['Braun C.', ""27'"", '8', '5', '2'], ['Pickett J.', ""18'"", '2', '1', '0'], ['Watson P.', ""27'"", '16', '7', '1'], ['Cameron Johnson', ""27'"", '12', '2', '4'], ['Jokic N.', ""32'"", '32', '14', '14'], ['Bruce Brown', ""24'"", '6', '7', '0'], ['Hardaway T.', ""24'"", '17', '3', '4'], ['Strawther J. L.', ""22'"", '12', '6', '2'], ['Jones S.', ""20'"", '6', '1', '2'], ['Valanciunas J.', ""14'"", '6', '5', '3'], ['Tyson H.', ""3'"", '0', '3', '0'], ['Nnaji Z.', ""3'"", '0', '1', '0']]","[['Nembhard A.', ""33'"", '22', '0', '6'], ['Nesmith A.', ""26'"", '25', '1', '0'], ['Siakam P.', ""33'"", '14', '6', '5'], ['Walker J.', ""22'"", '8', '5', '2'], ['Jackson I.', ""19'"", '4', '6', '1'], ['Sheppard B.', ""23'"", '5', '2', '0'], ['Jeremiah Robinson-Earl', ""19'"", '7', '5', '1'], ['Bradley', ""16'"", '6', '5', '3'], ['Huff J.', ""15'"", '4', '6', '1'], ['Monte Morris', ""15'"", '3', '2', '0'], ['Cody Martin', ""14'"", '2', '3', '0'], ['Dennis R.', ""5'"", '0', '2', '1']]"
139,08-11-2025 22:30,Los Angeles Clippers,103,Phoenix Suns,114,"[['Harden', ""41'"", '13', '0', '13'], ['Bradley Beal', ""20'"", '12', '0', '3'], ['Dunn K.', ""33'"", '6', '2', '3'], ['Jones D.', ""27'"", '7', '0', '1'], ['Zubac I.', ""35'"", '21', '15', '4'], ['John Collins', ""28'"", '19', '4', '2'], ['Batum N.', ""25'"", '9', '3', '0'], ['Christie C.', ""18'"", '8', '3', '0'], ['Lopez B.', ""13'"", '8', '0', '0']]","[['Devin Booker', ""38'"", '21', '10', '9'], ['Green J.', ""7'"", '2', '1', '1'], ['Grayson Allen', ""31'"", '14', '0', '3'], ['Brooks D.', ""28'"", '16', '2', '3'], ['Mark Williams', ""29'"", '19', '6', '0'], [""Royce O'Neale"", ""29'"", '12', '7', '5'], ['Collin Gillespie', ""27'"", '13', '6', '4'], ['Dunn R.', ""20'"", '6', '4', '1'], ['Nick Richards', ""15'"", '4', '5', '0'], ['J.Goodwin', ""14'"", '7', '1', '2'], ['Ighodaro O.', ""4'"", '0', '0', '2']]"
